flaketype,frequencyghz,temperaturek,aeffum,max_dimension_mm,cabs,cbk,cext,csca,g,ar
20,94.000000,263.000000,1010.469971,5.502646,3.695295e-08,3.859274e-07,4.643178e-06,4.606288e-06,7.978700e-01,1.157890
20,94.000000,263.000000,1012.710022,5.992680,3.611172e-08,1.780800e-07,4.733059e-06,4.696973e-06,7.950600e-01,0.763158
20,94.000000,263.000000,1012.950012,5.318886,3.751172e-08,1.844714e-07,4.780754e-06,4.743361e-06,8.090400e-01,0.953488
20,94.000000,263.000000,1016.830017,6.816800,3.728642e-08,1.772623e-07,5.112387e-06,5.075358e-06,7.935700e-01,1.293330
20,94.000000,263.000000,1017.609985,6.801650,3.801380e-08,3.435719e-07,4.812479e-06,4.774742e-06,7.973100e-01,0.582090
20,94.000000,263.000000,1018.940002,5.983960,3.725540e-08,2.458132e-07,5.086331e-06,5.048821e-06,7.902100e-01,0.866667
20,94.000000,263.000000,1018.969971,7.817707,3.759357e-08,2.400401e-07,4.446642e-06,4.409130e-06,7.859800e-01,0.833333
20,94.000000,263.000000,1019.510010,5.974360,3.718934e-08,2.269053e-07,5.022471e-06,4.985246e-06,7.896700e-01,0.818182
20,94.000000,263.000000,1019.559998,6.607760,3.554708e-08,1.604256e-07,3.943978e-06,3.908382e-06,8.176800e-01,1.011240
20,94.000000,263.000000,1019.960022,7.027480,3.660448e-08,2.348144e-07,4.663802e-06,4.627198e-06,7.884600e-01,1.142860
20,94.000000,263.000000,1025.979980,5.855937,3.812583e-08,2.892695e-07,4.557639e-06,4.519278e-06,7.940300e-01,1.000000
20,94.000000,263.000000,1026.339966,6.082640,3.827172e-08,2.164650e-07,5.274978e-06,5.236922e-06,7.926800e-01,1.122810
20,94.000000,263.000000,1027.050049,5.929937,3.790715e-08,2.882408e-07,4.463427e-06,4.425318e-06,8.019000e-01,1.275000
20,94.000000,263.000000,1027.479980,6.839200,3.539504e-08,2.194386e-07,3.544810e-06,3.509323e-06,8.230400e-01,0.858696
20,94.000000,263.000000,1028.530029,7.831200,3.635810e-08,2.334898e-07,3.954192e-06,3.917967e-06,8.138200e-01,0.673913
20,94.000000,263.000000,1028.650024,6.873536,3.874669e-08,2.245504e-07,4.739955e-06,4.701062e-06,8.017100e-01,1.234040
20,94.000000,263.000000,1030.410034,6.278480,3.819561e-08,2.004674e-07,5.129439e-06,5.091414e-06,8.026400e-01,0.866667
20,94.000000,263.000000,1031.310059,5.917251,3.889389e-08,3.123834e-07,4.663591e-06,4.624496e-06,7.896100e-01,0.854167
20,94.000000,263.000000,1031.750000,7.186000,3.628512e-08,1.756942e-07,3.905416e-06,3.868964e-06,8.252900e-01,1.037500
20,94.000000,263.000000,1032.219971,5.628800,3.855083e-08,2.115998e-07,5.320866e-06,5.282371e-06,8.031300e-01,1.112900
20,94.000000,263.000000,1040.250000,7.132107,4.020344e-08,2.259524e-07,5.086792e-06,5.046678e-06,8.081600e-01,1.000000
20,94.000000,263.000000,1041.040039,6.415022,4.008748e-08,2.859213e-07,4.883427e-06,4.843592e-06,8.033700e-01,1.133330
20,94.000000,263.000000,1041.459961,6.684200,3.920321e-08,2.391103e-07,5.262192e-06,5.223006e-06,8.006200e-01,1.515620
20,94.000000,263.000000,1042.250000,5.679720,3.934462e-08,2.154962e-07,5.332289e-06,5.292703e-06,8.055000e-01,0.788732
20,94.000000,263.000000,1044.739990,6.718560,3.926880e-08,2.135884e-07,5.219610e-06,5.180176e-06,8.058800e-01,1.561400
20,94.000000,263.000000,1045.709961,6.464800,3.966811e-08,2.168733e-07,5.295609e-06,5.256103e-06,7.998300e-01,0.805195
20,94.000000,263.000000,1049.689941,6.115160,4.024064e-08,2.846895e-07,5.518420e-06,5.478266e-06,8.050300e-01,1.000000
20,94.000000,263.000000,1051.489990,5.334560,4.105957e-08,2.630963e-07,5.795092e-06,5.754106e-06,8.028200e-01,1.075760
20,94.000000,263.000000,1051.550049,6.687800,3.966083e-08,2.984900e-07,5.155525e-06,5.115924e-06,8.060200e-01,1.343280
20,94.000000,263.000000,1056.680054,5.349189,4.318122e-08,2.869864e-07,5.931367e-06,5.888221e-06,8.105500e-01,1.146340
20,94.000000,263.000000,1059.569946,10.316680,3.873384e-08,2.460844e-07,3.767926e-06,3.729129e-06,8.153500e-01,1.357890
20,94.000000,263.000000,1059.869995,6.439000,4.110612e-08,2.958705e-07,5.531045e-06,5.490108e-06,8.053400e-01,0.761905
20,94.000000,263.000000,1060.050049,9.288080,3.888545e-08,2.793264e-07,4.072470e-06,4.033637e-06,8.278800e-01,0.877551
20,94.000000,263.000000,1061.410034,9.400680,3.987365e-08,2.593886e-07,4.270508e-06,4.230515e-06,8.077300e-01,0.790698
20,94.000000,263.000000,1066.380005,7.506040,4.086241e-08,1.687684e-07,4.780380e-06,4.739296e-06,8.260300e-01,0.754545
20,94.000000,263.000000,1074.229980,6.208760,4.256469e-08,2.753186e-07,5.736318e-06,5.693902e-06,8.121100e-01,1.283330
20,94.000000,263.000000,1084.250000,6.269079,4.657558e-08,3.390400e-07,6.356453e-06,6.309919e-06,8.131300e-01,1.071430
20,94.000000,263.000000,1089.689941,7.785440,4.342563e-08,3.551355e-07,5.100953e-06,5.057680e-06,8.329300e-01,0.898876
20,94.000000,263.000000,1091.640015,6.699365,4.724259e-08,2.987769e-07,6.353547e-06,6.306375e-06,8.151900e-01,0.888889
20,94.000000,263.000000,1092.109985,5.741080,4.815258e-08,3.562436e-07,6.811655e-06,6.763693e-06,8.102800e-01,1.177780
20,94.000000,263.000000,1095.329956,7.244880,4.369916e-08,1.950643e-07,5.058534e-06,5.014812e-06,8.345300e-01,1.466670
20,94.000000,263.000000,1103.969971,7.431160,4.455209e-08,2.672751e-07,5.038721e-06,4.994306e-06,8.357400e-01,1.338030
20,94.000000,263.000000,1106.819946,6.639136,4.992031e-08,2.798578e-07,7.103379e-06,7.053347e-06,8.187600e-01,0.678571
20,94.000000,263.000000,1110.550049,7.901080,4.503440e-08,1.953864e-07,5.055570e-06,5.010624e-06,8.443700e-01,1.500000
20,94.000000,263.000000,1111.790039,7.861200,4.486708e-08,2.309921e-07,4.812513e-06,4.767855e-06,8.371100e-01,0.816327
20,94.000000,263.000000,1114.359985,7.009250,5.010342e-08,3.343794e-07,6.660950e-06,6.610624e-06,8.155200e-01,0.541667
20,94.000000,263.000000,1116.030029,7.421160,4.612948e-08,3.378608e-07,5.358361e-06,5.312188e-06,8.406900e-01,1.253330
20,94.000000,263.000000,1117.989990,5.922223,5.189895e-08,3.029435e-07,7.541585e-06,7.489753e-06,8.197300e-01,0.854545
20,94.000000,263.000000,1118.209961,7.170907,5.102374e-08,3.575700e-07,7.152516e-06,7.101450e-06,8.139300e-01,1.075000
20,94.000000,263.000000,1119.339844,6.661250,5.124500e-08,3.757240e-07,7.178788e-06,7.127224e-06,8.222400e-01,1.250000
20,94.000000,263.000000,1119.609985,8.880800,4.720564e-08,2.629008e-07,5.585758e-06,5.538501e-06,8.366100e-01,0.736842
20,94.000000,263.000000,1119.790039,5.746451,5.096320e-08,2.452682e-07,7.101441e-06,7.050624e-06,8.249000e-01,0.836364
20,94.000000,263.000000,1122.479980,7.321650,5.185750e-08,4.965470e-07,7.231788e-06,7.179934e-06,8.151400e-01,1.461540
20,94.000000,263.000000,1123.599976,7.265250,5.129471e-08,3.878246e-07,6.938847e-06,6.887286e-06,8.211300e-01,1.192310
20,94.000000,263.000000,1123.939941,12.584480,4.613484e-08,3.227983e-07,4.750004e-06,4.703968e-06,8.247900e-01,1.819280
20,94.000000,263.000000,1124.719971,7.088678,5.103539e-08,4.436207e-07,6.874795e-06,6.823528e-06,8.242700e-01,1.325580
20,94.000000,263.000000,1129.260010,7.642400,5.134807e-08,2.274291e-07,7.714430e-06,7.663150e-06,8.204300e-01,0.937500
20,94.000000,263.000000,1129.599976,7.743878,5.210857e-08,3.870710e-07,7.019966e-06,6.967853e-06,8.180600e-01,1.338980
20,94.000000,263.000000,1130.760010,6.532400,5.136005e-08,2.314360e-07,7.766672e-06,7.715255e-06,8.213000e-01,0.882353
20,94.000000,263.000000,1134.010010,9.510320,4.917918e-08,2.544361e-07,5.973980e-06,5.924691e-06,8.413700e-01,1.445780
20,94.000000,263.000000,1134.890015,11.481303,5.295790e-08,4.262771e-07,7.074540e-06,7.021534e-06,8.225400e-01,0.458333
20,94.000000,263.000000,1135.540039,6.579365,5.286059e-08,3.020985e-07,7.247924e-06,7.194858e-06,8.295600e-01,1.000000
20,94.000000,263.000000,1135.910034,7.144680,5.090475e-08,2.493294e-07,7.292374e-06,7.241299e-06,8.289300e-01,1.013160
20,94.000000,263.000000,1137.290039,5.781023,5.440521e-08,3.001555e-07,8.021203e-06,7.966752e-06,8.300800e-01,1.485710
20,94.000000,263.000000,1138.369995,6.114000,5.273357e-08,3.449279e-07,8.023009e-06,7.970491e-06,8.198200e-01,0.958333
20,94.000000,263.000000,1140.310059,6.869880,5.240283e-08,2.706176e-07,7.889020e-06,7.836731e-06,8.301700e-01,1.074630
20,94.000000,263.000000,1142.500000,8.105021,5.406827e-08,3.818839e-07,7.433823e-06,7.379693e-06,8.159600e-01,1.361700
20,94.000000,263.000000,1142.900024,8.214040,5.229234e-08,2.648455e-07,7.622460e-06,7.570345e-06,8.229100e-01,0.833333
20,94.000000,263.000000,1144.869995,6.013022,5.421046e-08,3.604742e-07,7.625289e-06,7.570934e-06,8.298100e-01,1.022730
20,94.000000,263.000000,1146.489990,8.084840,5.169637e-08,3.589629e-07,7.162502e-06,7.110883e-06,8.195100e-01,1.084340
20,94.000000,263.000000,1147.239990,5.952166,5.471631e-08,5.359659e-07,7.742483e-06,7.687489e-06,8.226300e-01,0.958333
20,94.000000,263.000000,1147.689941,9.666520,4.966939e-08,2.710377e-07,5.428749e-06,5.379092e-06,8.327200e-01,0.981132
20,94.000000,263.000000,1150.020020,8.265363,5.485716e-08,3.904988e-07,7.648343e-06,7.593497e-06,8.267000e-01,0.788732
20,94.000000,263.000000,1152.050049,6.375720,5.338316e-08,2.839627e-07,7.827975e-06,7.774604e-06,8.303600e-01,0.816092
20,94.000000,263.000000,1154.689941,7.314507,5.565963e-08,3.198958e-07,7.820748e-06,7.765037e-06,8.329900e-01,0.980769
20,94.000000,263.000000,1155.779907,7.986480,5.339367e-08,2.258645e-07,7.671852e-06,7.618555e-06,8.327400e-01,0.752688
20,94.000000,263.000000,1156.030029,8.102039,5.128816e-08,2.102664e-07,6.158694e-06,6.107473e-06,8.575900e-01,0.844660
20,94.000000,263.000000,1157.430054,6.583822,5.559583e-08,4.680908e-07,7.628960e-06,7.573406e-06,8.310200e-01,0.862745
20,94.000000,263.000000,1157.469971,10.064199,5.127291e-08,3.165136e-07,6.029260e-06,5.977911e-06,8.480400e-01,1.098900
20,94.000000,263.000000,1158.489990,8.885134,5.566818e-08,3.724772e-07,7.512233e-06,7.456577e-06,8.310300e-01,1.298250
20,94.000000,263.000000,1158.969971,9.040080,5.122443e-08,2.479264e-07,5.870618e-06,5.819558e-06,8.391900e-01,1.406590
20,94.000000,263.000000,1168.699951,7.899363,5.753338e-08,3.912416e-07,7.896251e-06,7.838752e-06,8.289700e-01,1.055560
20,94.000000,263.000000,1175.439941,9.467840,5.330703e-08,3.667273e-07,6.150211e-06,6.096821e-06,8.519700e-01,0.680000
20,94.000000,263.000000,1181.369995,8.768200,5.438993e-08,3.777209e-07,6.441294e-06,6.386926e-06,8.513800e-01,1.500000
20,94.000000,263.000000,1189.449951,11.133880,5.451867e-08,3.789003e-07,5.788775e-06,5.734104e-06,8.427300e-01,1.211540
20,94.000000,263.000000,1192.239990,6.909800,5.801673e-08,2.392002e-07,8.373397e-06,8.315345e-06,8.445800e-01,1.158540
20,94.000000,263.000000,1200.930054,8.788159,5.675416e-08,3.657068e-07,7.467390e-06,7.410754e-06,8.410700e-01,0.940476
20,94.000000,263.000000,1213.739990,8.654240,5.854989e-08,4.729300e-07,7.566454e-06,7.507678e-06,8.420900e-01,1.000000
20,94.000000,263.000000,1218.619995,8.864680,6.161559e-08,4.109332e-07,9.018168e-06,8.956586e-06,8.482500e-01,1.079550
20,94.000000,263.000000,1223.510010,7.104564,6.773104e-08,5.166502e-07,1.032049e-05,1.025277e-05,8.352700e-01,1.021740
20,94.000000,263.000000,1223.810059,8.570200,5.981248e-08,4.796102e-07,7.996484e-06,7.936728e-06,8.495600e-01,1.075270
20,94.000000,263.000000,1225.199951,6.115594,6.911610e-08,4.735133e-07,1.085127e-05,1.078242e-05,8.403900e-01,1.394740
20,94.000000,263.000000,1228.530029,7.153840,6.191532e-08,4.745308e-07,8.590762e-06,8.528647e-06,8.442700e-01,0.935484
20,94.000000,263.000000,1232.160034,8.329320,6.166169e-08,5.116757e-07,8.379275e-06,8.317270e-06,8.459200e-01,0.909091
20,94.000000,263.000000,1246.619995,7.268164,7.201287e-08,5.503736e-07,1.144052e-05,1.136876e-05,8.444900e-01,1.444440
20,94.000000,263.000000,1247.709961,8.624791,7.187963e-08,3.914953e-07,1.112699e-05,1.105558e-05,8.466400e-01,1.148940
20,94.000000,263.000000,1248.260010,8.385420,7.157099e-08,3.616560e-07,1.097429e-05,1.090282e-05,8.480900e-01,0.881579
20,94.000000,263.000000,1250.420044,7.341249,7.143577e-08,5.452509e-07,1.085806e-05,1.078684e-05,8.477500e-01,1.081630
20,94.000000,263.000000,1252.410034,6.833536,7.209696e-08,3.837499e-07,1.111489e-05,1.104294e-05,8.465500e-01,0.873016
20,94.000000,263.000000,1262.220093,6.256051,7.435701e-08,4.206741e-07,1.187930e-05,1.180472e-05,8.572700e-01,1.081630
20,94.000000,263.000000,1269.959961,6.922050,7.558586e-08,4.474715e-07,1.186989e-05,1.179439e-05,8.552900e-01,0.942308
20,94.000000,263.000000,1274.670044,7.277821,7.609142e-08,5.607193e-07,1.185652e-05,1.178046e-05,8.550400e-01,1.150940
20,94.000000,263.000000,1276.920044,7.180221,7.708767e-08,4.847615e-07,1.230975e-05,1.223291e-05,8.517900e-01,0.903846
20,94.000000,263.000000,1277.099976,7.682279,7.748344e-08,4.603081e-07,1.252586e-05,1.244849e-05,8.505700e-01,0.878788
20,94.000000,263.000000,1283.119995,8.116906,7.627086e-08,5.841709e-07,1.137856e-05,1.130253e-05,8.435000e-01,0.952381
20,94.000000,263.000000,1290.619995,8.532105,7.880824e-08,6.119151e-07,1.197508e-05,1.189659e-05,8.462800e-01,0.861538
20,94.000000,263.000000,1295.510010,8.662562,7.921675e-08,5.423162e-07,1.208076e-05,1.200167e-05,8.438400e-01,1.363640
20,94.000000,263.000000,1296.689941,8.165649,8.115708e-08,6.060898e-07,1.323900e-05,1.315818e-05,8.531200e-01,1.282050
20,94.000000,263.000000,1323.319946,9.087133,8.247819e-08,7.577025e-07,1.190190e-05,1.181938e-05,8.503900e-01,0.838235
20,94.000000,263.000000,1325.569946,10.359590,8.158310e-08,8.294438e-07,1.116351e-05,1.108236e-05,8.419500e-01,0.842697
20,94.000000,263.000000,1327.010010,8.768392,8.496914e-08,5.677481e-07,1.324742e-05,1.316222e-05,8.568000e-01,1.259260
20,94.000000,263.000000,1331.319946,8.854162,8.534379e-08,8.030680e-07,1.316656e-05,1.308137e-05,8.517800e-01,0.623656
20,94.000000,263.000000,1335.770020,8.144391,8.576394e-08,6.701526e-07,1.318466e-05,1.309890e-05,8.581200e-01,1.338980
20,94.000000,263.000000,1336.560059,6.988736,8.804292e-08,8.045365e-07,1.420483e-05,1.411672e-05,8.606900e-01,0.859375
20,94.000000,263.000000,1336.709961,11.862331,8.423996e-08,8.121939e-07,1.155626e-05,1.147206e-05,8.475700e-01,0.880435
20,94.000000,263.000000,1337.819946,8.789248,8.690451e-08,6.349044e-07,1.348549e-05,1.339834e-05,8.603700e-01,0.863636
20,94.000000,263.000000,1339.709961,8.377419,8.568983e-08,8.288801e-07,1.302630e-05,1.294059e-05,8.583700e-01,1.283020
20,94.000000,263.000000,1340.650024,9.955018,8.618280e-08,7.531270e-07,1.294577e-05,1.285994e-05,8.516100e-01,1.619050
20,94.000000,263.000000,1351.079956,7.858735,9.136551e-08,7.778627e-07,1.516603e-05,1.507485e-05,8.598700e-01,1.368420
20,94.000000,263.000000,1356.319946,9.548676,8.842307e-08,9.187735e-07,1.274910e-05,1.266126e-05,8.519400e-01,1.459020
20,94.000000,263.000000,1361.209961,8.317934,9.421926e-08,7.138682e-07,1.591820e-05,1.582390e-05,8.565700e-01,1.540000
20,94.000000,263.000000,1368.930054,9.242676,9.446680e-08,8.223015e-07,1.556883e-05,1.547404e-05,8.586300e-01,0.830769
20,94.000000,263.000000,1374.479980,8.145192,9.472392e-08,7.188096e-07,1.528046e-05,1.518609e-05,8.644700e-01,0.936508
20,94.000000,263.000000,1374.630005,9.128220,9.485737e-08,7.281739e-07,1.531585e-05,1.522147e-05,8.603800e-01,0.837838
20,94.000000,263.000000,1376.859985,8.281591,9.412911e-08,7.124213e-07,1.474560e-05,1.465150e-05,8.606200e-01,1.032790
20,94.000000,263.000000,1387.640015,7.472393,9.891173e-08,6.710161e-07,1.659801e-05,1.649880e-05,8.667900e-01,0.876923
20,94.000000,263.000000,1388.520020,9.607648,9.774710e-08,5.537284e-07,1.595825e-05,1.586073e-05,8.650100e-01,1.901960
20,94.000000,263.000000,1389.400024,11.199702,9.805298e-08,6.533004e-07,1.580322e-05,1.570558e-05,8.618300e-01,1.065570
20,94.000000,263.000000,1408.849976,9.776790,9.999434e-08,9.495535e-07,1.541132e-05,1.531155e-05,8.663800e-01,0.944444
20,94.000000,263.000000,1415.219971,8.229363,1.038579e-07,6.916562e-07,1.746255e-05,1.735873e-05,8.736100e-01,0.861538
20,94.000000,263.000000,1415.779907,9.273534,1.031782e-07,6.726765e-07,1.678747e-05,1.668420e-05,8.717800e-01,0.785714
20,94.000000,263.000000,1416.349976,10.509018,1.033306e-07,6.943808e-07,1.694027e-05,1.683691e-05,8.726100e-01,0.977778
20,94.000000,263.000000,1416.910034,10.449818,1.030844e-07,7.931390e-07,1.650775e-05,1.640495e-05,8.623700e-01,0.685714
20,94.000000,263.000000,1430.689941,9.695762,1.060059e-07,1.047911e-06,1.714035e-05,1.703489e-05,8.638000e-01,0.876405
20,94.000000,263.000000,1434.260010,9.300219,1.056696e-07,8.964109e-07,1.679430e-05,1.668831e-05,8.669000e-01,1.000000
20,94.000000,263.000000,1458.140015,11.991417,1.106203e-07,1.361556e-06,1.696209e-05,1.685188e-05,8.606900e-01,1.391300
21,10.650000,263.000000,346.252991,1.530492,1.492510e-11,1.168512e-11,2.276995e-11,7.844847e-12,2.800000e-03,1.000000
21,10.650000,263.000000,355.518005,1.602996,1.621696e-11,1.372845e-11,2.543706e-11,9.220093e-12,2.920900e-03,1.000000
21,10.650000,263.000000,365.395996,1.644384,1.761930e-11,1.617544e-11,2.848760e-11,1.086830e-11,3.111900e-03,1.050000
21,10.650000,263.000000,367.519989,1.686652,1.799829e-11,1.677251e-11,2.927338e-11,1.127551e-11,3.286800e-03,1.000000
21,10.650000,263.000000,373.747986,1.724644,1.891055e-11,1.852701e-11,3.136707e-11,1.245651e-11,3.396000e-03,0.909091
21,10.650000,263.000000,376.786011,1.704584,1.929015e-11,1.939830e-11,3.233133e-11,1.304118e-11,3.326900e-03,1.100000
21,10.650000,263.000000,388.472992,1.765900,2.105770e-11,2.322563e-11,3.667462e-11,1.561644e-11,3.453400e-03,1.095240
21,10.650000,263.000000,396.798004,1.874888,2.260107e-11,2.646945e-11,4.041601e-11,1.781494e-11,3.790400e-03,1.000000
21,10.650000,263.000000,399.497009,1.841740,2.303242e-11,2.753582e-11,4.156084e-11,1.852892e-11,3.771300e-03,0.958333
21,10.650000,263.000000,404.786987,1.816368,2.392183e-11,2.978096e-11,4.396804e-11,2.004621e-11,3.809500e-03,0.956522
21,10.650000,263.000000,412.472992,1.938660,2.532582e-11,3.329225e-11,4.774774e-11,2.242192e-11,4.071400e-03,1.043480
21,10.650000,263.000000,414.143005,1.985952,2.575007e-11,3.421378e-11,4.879307e-11,2.304300e-11,4.083700e-03,0.884615
21,10.650000,263.000000,415.799011,1.904100,2.598792e-11,3.498280e-11,4.954906e-11,2.356060e-11,4.072300e-03,1.043480
21,10.650000,263.000000,424.681000,1.962040,2.767268e-11,3.965607e-11,5.439630e-11,2.672363e-11,4.289800e-03,0.958333
21,10.650000,263.000000,425.470001,1.924164,2.781598e-11,4.010798e-11,5.483861e-11,2.702263e-11,4.194800e-03,1.041670
21,10.650000,263.000000,428.597992,2.010372,2.841346e-11,4.188629e-11,5.663243e-11,2.821898e-11,4.258400e-03,1.000000
21,10.650000,263.000000,442.139008,2.057572,3.122535e-11,5.043239e-11,6.524011e-11,3.401416e-11,4.640700e-03,1.000000
21,10.650000,263.000000,447.899994,2.112440,3.247357e-11,5.446937e-11,6.921392e-11,3.673720e-11,4.699900e-03,0.923077
21,10.650000,263.000000,466.979004,2.212328,3.686444e-11,6.985197e-11,8.404625e-11,4.718113e-11,5.291300e-03,1.000000
21,10.650000,263.000000,473.428986,2.166656,3.841018e-11,7.586274e-11,8.966530e-11,5.125301e-11,5.332200e-03,0.896552
21,10.650000,263.000000,476.588989,2.243212,3.908663e-11,7.884259e-11,9.233624e-11,5.324890e-11,5.236800e-03,1.000000
21,10.650000,263.000000,478.464996,2.312056,3.949995e-11,8.068211e-11,9.398517e-11,5.448954e-11,5.217900e-03,0.964286
21,10.650000,263.000000,479.087006,2.347084,3.975919e-11,8.132828e-11,9.471281e-11,5.495434e-11,5.458600e-03,0.931035
21,10.650000,263.000000,481.558990,2.291200,4.037017e-11,8.395534e-11,9.709152e-11,5.671843e-11,5.329200e-03,0.964286
21,10.650000,263.000000,491.794006,2.571848,4.332778e-11,9.528950e-11,1.078351e-10,6.450955e-11,6.199700e-03,1.000000
21,10.650000,263.000000,498.769989,2.409648,4.496505e-11,1.034062e-10,1.149331e-10,6.996882e-11,5.996800e-03,0.852941
21,10.650000,263.000000,505.556000,2.512688,4.657671e-11,1.119705e-10,1.223134e-10,7.573824e-11,5.802600e-03,0.870968
21,10.650000,263.000000,524.375000,2.619620,5.224597e-11,1.393177e-10,1.466716e-10,9.442647e-11,6.645400e-03,1.000000
21,10.650000,263.000000,530.526001,2.763764,5.411816e-11,1.492167e-10,1.553143e-10,1.011908e-10,6.886000e-03,0.968750
21,10.650000,263.000000,545.789001,2.928752,5.912702e-11,1.768242e-10,1.792218e-10,1.200957e-10,7.449600e-03,0.944444
21,10.650000,263.000000,554.737000,2.727928,6.189952e-11,1.946364e-10,1.940795e-10,1.321771e-10,7.445900e-03,0.969697
21,10.650000,263.000000,556.583984,2.851524,6.270752e-11,1.985029e-10,1.976611e-10,1.349565e-10,7.878300e-03,1.000000
21,10.650000,263.000000,564.302002,2.806280,6.518997e-11,2.155619e-10,2.116143e-10,1.464283e-10,7.559800e-03,0.971429
21,10.650000,263.000000,565.197021,3.206244,6.593082e-11,2.175198e-10,2.140223e-10,1.480875e-10,8.487600e-03,1.025640
21,10.650000,263.000000,573.119995,3.090372,6.826072e-11,2.362904e-10,2.288875e-10,1.606268e-10,7.822900e-03,0.971429
21,10.650000,263.000000,577.429016,3.042368,7.005568e-11,2.467284e-10,2.381244e-10,1.680687e-10,8.630400e-03,0.972222
21,10.650000,263.000000,580.408020,3.176412,7.129367e-11,2.547872e-10,2.448422e-10,1.735538e-10,8.644700e-03,0.973684
21,10.650000,263.000000,581.674988,3.351416,7.200493e-11,2.574367e-10,2.478149e-10,1.758110e-10,9.655100e-03,1.027030
21,10.650000,263.000000,590.802979,2.965940,7.479465e-11,2.828869e-10,2.673979e-10,1.926120e-10,8.432900e-03,1.057140
21,10.650000,263.000000,596.869019,3.154932,7.756955e-11,3.003711e-10,2.824974e-10,2.049256e-10,9.333100e-03,1.050000
21,10.650000,263.000000,598.067017,3.369036,7.841389e-11,3.032299e-10,2.858913e-10,2.074796e-10,1.046500e-02,0.955556
21,10.650000,263.000000,600.450012,3.279268,7.886671e-11,3.110891e-10,2.911190e-10,2.122511e-10,9.348500e-03,0.880952
21,10.650000,263.000000,614.364014,3.256256,8.459303e-11,3.563543e-10,3.280914e-10,2.434984e-10,9.907300e-03,0.975610
21,10.650000,263.000000,618.119019,3.300908,8.623280e-11,3.696528e-10,3.388720e-10,2.526417e-10,1.001100e-02,1.081080
21,10.650000,263.000000,622.934021,3.409868,8.780094e-11,3.868473e-10,3.519620e-10,2.641635e-10,9.624400e-03,0.975610
21,10.650000,263.000000,623.301086,3.227136,8.821444e-11,3.884848e-10,3.535608e-10,2.653537e-10,9.782500e-03,0.976744
21,10.650000,263.000000,625.494995,3.671728,8.967235e-11,3.954711e-10,3.606757e-10,2.709984e-10,1.112500e-02,1.071430
21,10.650000,263.000000,628.036987,3.500628,8.983268e-11,4.062446e-10,3.670704e-10,2.772451e-10,9.397000e-03,0.923077
21,10.650000,263.000000,631.273987,3.590432,9.194919e-11,4.178370e-10,3.782380e-10,2.862825e-10,1.098900e-02,1.022730
21,10.650000,263.000000,634.831970,3.491704,9.316838e-11,4.318358e-10,3.888821e-10,2.957099e-10,1.071900e-02,1.071430
21,10.650000,263.000000,640.443970,3.516588,9.577518e-11,4.553089e-10,4.075657e-10,3.117983e-10,1.077100e-02,0.904762
21,10.650000,263.000000,643.901978,3.847284,9.825152e-11,4.651822e-10,4.194554e-10,3.212051e-10,1.410000e-02,0.979167
21,10.650000,263.000000,644.932007,3.617736,9.798332e-11,4.737814e-10,4.228630e-10,3.248862e-10,1.137800e-02,0.895833
21,10.650000,263.000000,645.617004,3.430920,9.820597e-11,4.784588e-10,4.257783e-10,3.275671e-10,1.068200e-02,0.883721
21,10.650000,263.000000,646.299988,3.732880,9.864219e-11,4.799008e-10,4.277426e-10,3.291004e-10,1.139600e-02,1.000000
21,10.650000,263.000000,649.695984,3.654256,1.003287e-10,4.946390e-10,4.399674e-10,3.396493e-10,1.186600e-02,0.979592
21,10.650000,263.000000,651.380981,3.710740,1.008564e-10,5.035890e-10,4.458381e-10,3.449857e-10,1.100600e-02,0.933333
21,10.650000,263.000000,659.349976,3.816176,1.047911e-10,5.395692e-10,4.755112e-10,3.707147e-10,1.209600e-02,1.000000
21,10.650000,263.000000,660.005005,3.781428,1.055249e-10,5.418104e-10,4.785503e-10,3.730253e-10,1.294600e-02,1.045450
21,10.650000,263.000000,661.638000,3.558428,1.054371e-10,5.529460e-10,4.840156e-10,3.785868e-10,1.078200e-02,0.953488
21,10.650000,263.000000,668.090027,3.870504,1.098200e-10,5.755531e-10,5.091224e-10,3.992996e-10,1.592600e-02,0.865385
21,10.650000,263.000000,669.364990,3.820996,1.094541e-10,5.912845e-10,5.151917e-10,4.057376e-10,1.167300e-02,0.937500
21,10.650000,263.000000,680.632019,3.952112,1.151507e-10,6.519770e-10,5.632298e-10,4.480806e-10,1.227900e-02,1.045450
21,10.650000,263.000000,680.632019,3.900564,1.153151e-10,6.498361e-10,5.629388e-10,4.476148e-10,1.312700e-02,1.044440
21,10.650000,263.000000,682.781067,4.090360,1.164941e-10,6.632960e-10,5.731776e-10,4.566850e-10,1.294400e-02,1.047620
21,10.650000,263.000000,683.085999,3.697784,1.158095e-10,6.674626e-10,5.734698e-10,4.576501e-10,1.132100e-02,0.955556
21,10.650000,263.000000,685.218933,4.150960,1.179308e-10,6.749549e-10,5.839454e-10,4.660147e-10,1.398700e-02,0.901961
21,10.650000,263.000000,688.843994,3.988984,1.200673e-10,6.939543e-10,6.001578e-10,4.800964e-10,1.489700e-02,1.020830
21,10.650000,263.000000,689.445068,4.218440,1.194750e-10,7.037613e-10,6.031468e-10,4.836821e-10,1.226800e-02,1.000000
21,10.650000,263.000000,692.133972,4.054440,1.219529e-10,7.137435e-10,6.158672e-10,4.939188e-10,1.507900e-02,1.063830
